canonical_material_id,material_name,material_aliases,NIST_isotherm_id,DOI,measurement_type,temperature_K,pressure_bar,pressure_units,relative_humidity_percent,uptake,uptake_units,uptake_kg_per_kg,adsorption_or_desorption_branch,activation_conditions,source_quality_flags
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000637,bar,2.02,16.3579,mmol/g,0.29469,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000646,bar,2.05,16.9204,mmol/g,0.30482,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000656,bar,2.08,16.4599,mmol/g,0.29653,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.00068,bar,2.16,16.5107,mmol/g,0.29744,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000699,bar,2.22,16.5615,mmol/g,0.29836,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000718,bar,2.28,16.6635,mmol/g,0.30019,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000742,bar,2.36,16.7143,mmol/g,0.30111,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000766,bar,2.43,16.765,mmol/g,0.30202,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000785,bar,2.49,16.8159,mmol/g,0.30294,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000804,bar,2.55,16.8667,mmol/g,0.30385,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000809,bar,2.57,17.327,mmol/g,0.31215,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000823,bar,2.61,16.9175,mmol/g,0.30477,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000847,bar,2.69,16.9683,mmol/g,0.30568,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000861,bar,2.73,16.9681,mmol/g,0.30568,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000885,bar,2.81,16.9677,mmol/g,0.30567,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000909,bar,2.89,17.0184,mmol/g,0.30659,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.000967,bar,3.07,17.529,mmol/g,0.31578,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001086,bar,3.45,17.3225,mmol/g,0.31206,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001129,bar,3.58,17.8844,mmol/g,0.32219,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001244,bar,3.95,17.6268,mmol/g,0.31755,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001306,bar,4.15,18.1885,mmol/g,0.32767,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001382,bar,4.39,17.8803,mmol/g,0.32211,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001464,bar,4.65,18.4416,mmol/g,0.33223,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001578,bar,5.01,18.2863,mmol/g,0.32943,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001621,bar,5.15,18.746,mmol/g,0.33771,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001755,bar,5.57,18.6415,mmol/g,0.33583,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001765,bar,5.6,19.0506,mmol/g,0.3432,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001927,bar,6.12,19.0479,mmol/g,0.34315,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.001942,bar,6.16,19.4057,mmol/g,0.34959,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002085,bar,6.62,19.6591,mmol/g,0.35416,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002099,bar,6.66,19.352,mmol/g,0.34863,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002243,bar,7.12,19.8612,mmol/g,0.3578,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002271,bar,7.21,19.7073,mmol/g,0.35503,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002386,bar,7.57,20.1146,mmol/g,0.36236,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002448,bar,7.77,20.0113,mmol/g,0.3605,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002573,bar,8.17,20.3162,mmol/g,0.366,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002654,bar,8.42,20.3148,mmol/g,0.36597,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002735,bar,8.68,20.467,mmol/g,0.36871,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm10,10.1039/c5ce00789e,experimental,298.0,0.002845,bar,9.03,20.5675,mmol/g,0.37052,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.0,bar,0.0,0.0,mmol/g,0.0,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,5e-06,bar,0.03,0.153298,mmol/g,0.00276,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,2.3e-05,bar,0.14,0.255055,mmol/g,0.00459,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,4.9e-05,bar,0.29,0.305427,mmol/g,0.0055,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,8e-05,bar,0.48,0.355644,mmol/g,0.00641,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000113,bar,0.68,0.508085,mmol/g,0.00915,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000146,bar,0.87,0.558224,mmol/g,0.01006,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000229,bar,1.37,0.964942,mmol/g,0.01738,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000234,bar,1.4,1.42515,mmol/g,0.02567,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000236,bar,1.41,1.83428,mmol/g,0.03304,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000239,bar,1.43,2.29456,mmol/g,0.04134,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000239,bar,1.43,2.75492,mmol/g,0.04963,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000241,bar,1.44,3.2152,mmol/g,0.05792,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000241,bar,1.44,3.62441,mmol/g,0.06529,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000243,bar,1.46,6.28419,mmol/g,0.11321,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000243,bar,1.46,6.74455,mmol/g,0.1215,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000244,bar,1.46,4.08469,mmol/g,0.07359,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000244,bar,1.46,4.4939,mmol/g,0.08096,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000244,bar,1.46,5.00541,mmol/g,0.09017,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000244,bar,1.46,5.36347,mmol/g,0.09662,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000244,bar,1.46,5.87498,mmol/g,0.10584,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000245,bar,1.47,10.5808,mmol/g,0.19061,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000245,bar,1.47,11.0412,mmol/g,0.19891,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,7.15368,mmol/g,0.12887,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,7.56289,mmol/g,0.13625,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,7.9721,mmol/g,0.14362,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,8.38131,mmol/g,0.15099,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,8.84167,mmol/g,0.15928,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,9.35318,mmol/g,0.1685,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,9.71123,mmol/g,0.17495,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000246,bar,1.47,10.1716,mmol/g,0.18324,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000248,bar,1.49,11.5014,mmol/g,0.2072,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000248,bar,1.49,11.8595,mmol/g,0.21365,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00025,bar,1.5,12.3198,mmol/g,0.22194,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00025,bar,1.5,12.7801,mmol/g,0.23023,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00025,bar,1.5,13.1894,mmol/g,0.23761,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00025,bar,1.5,13.6497,mmol/g,0.2459,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000253,bar,1.52,14.0588,mmol/g,0.25327,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000255,bar,1.53,14.5191,mmol/g,0.26156,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000258,bar,1.55,14.9794,mmol/g,0.26985,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00026,bar,1.56,15.2862,mmol/g,0.27538,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00026,bar,1.56,16.8208,mmol/g,0.30303,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000265,bar,1.59,15.7976,mmol/g,0.28459,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000278,bar,1.67,16.1553,mmol/g,0.29104,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000309,bar,1.85,17.1262,mmol/g,0.30853,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000335,bar,2.01,16.6139,mmol/g,0.2993,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000373,bar,2.23,17.3289,mmol/g,0.31218,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000432,bar,2.59,17.0202,mmol/g,0.30662,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000445,bar,2.67,17.5824,mmol/g,0.31675,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00052,bar,3.12,17.8359,mmol/g,0.32131,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000543,bar,3.25,17.3749,mmol/g,0.31301,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000581,bar,3.48,18.0898,mmol/g,0.32589,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.00064,bar,3.83,18.3949,mmol/g,0.33138,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
NIST-MATDB-398100fdfee2739b63544b66842c41ab,CAU-10-H,,10.1039c5ce00789e.Isotherm11,10.1039/c5ce00789e,experimental,288.0,0.000643,bar,3.85,17.781,mmol/g,0.32032,adsorption,,digitized_from_figure;branch_inferred_from_point_order;narrow_rh_range_needs_verification
